Electric Banana	Simpson's Barn	State	Off	2/2/1900 3:36 PM
Light Bulb	Moe's Mowers	State	On	2/20/1900 4:25 AM
Light Bulb	City Jail	State	On	2/24/1900 3:25 AM
Light Bulb	Grinch's Grocery	State	Off	2/3/1900 8:06 AM
Electric Banana	Oscar Jones Barn	State	On	2/15/1900 4:16 AM
Light Bulb	Oscar Jones Home	State	On	2/23/1900 8:10 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/23/1900 10:45 AM
Light Bulb	Happy Gorilla Pub	State	Off	2/18/1900 1:36 PM
Electric Banana	Oscar Jones Home	State	On	2/25/1900 4:21 PM
Electric Banana	Bellweather Inn	State	Off	2/9/1900 6:23 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/13/1900 4:57 AM
Electric Banana	Horace Horse	State	On	2/23/1900 12:52 PM
Light Bulb	SnagglePus Hotel	State	On	2/6/1900 2:05 AM
Electric Banana	Simpson's House	State	On	2/11/1900 2:20 PM
Electric Banana	Main Street	State	On	2/23/1900 2:50 AM
Light Bulb	Horace Horse	State	On	2/8/1900 7:55 PM
Electric Banana	Simpson's Barn	State	Off	2/2/1900 5:09 AM
Light Bulb	Home Base	State	On	2/11/1900 9:03 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/10/1900 11:42 AM
Electric Banana	Home Base	State	On	2/20/1900 1:42 AM
Light Bulb	Plum Ferry Service	State	Off	2/4/1900 1:53 PM
Electric Banana	Joe's Hospital	State	On	2/24/1900 7:51 PM
Light Bulb	SnagglePus Hotel	State	On	2/16/1900 4:09 AM
Electric Banana	Grinch's Grocery	State	Off	2/26/1900 6:13 AM
Light Bulb	Grinch's Grocery	State	On	2/21/1900 4:02 PM
Electric Banana	Moe's Mowers	State	On	2/7/1900 3:27 PM
Light Bulb	Moe's Mowers	State	On	2/9/1900 9:11 PM
Electric Banana	Home Base	State	On	2/8/1900 8:15 AM
Light Bulb	Plum Ferry Service	State	On	2/18/1900 2:04 PM
Electric Banana	Simpson's Barn	State	On	2/19/1900 3:55 AM
Light Bulb	Moe's Mowers	State	Off	2/27/1900 2:11 PM
Light Bulb	Main Street	State	Off	2/6/1900 9:15 PM
Electric Banana	SnagglePus Hotel	State	On	2/8/1900 6:21 PM
Light Bulb	Oscar Jones Home	State	On	2/19/1900 12:05 PM
Electric Banana	Main Street	State	On	2/25/1900 8:04 PM
Electric Banana	Moe's Mowers	State	On	2/3/1900 4:58 AM
Light Bulb	Plum Ferry Service	State	On	2/2/1900 2:04 PM
Electric Banana	City Hall	State	Off	2/19/1900 2:17 AM
Light Bulb	Grinch's Grocery	State	On	2/23/1900 2:04 AM
Electric Banana	Oscar Jones Barn	State	Off	2/14/1900 4:24 PM
Electric Banana	City Hall	State	Off	2/13/1900 9:38 PM
Electric Banana	Oscar Jones Barn	State	Off	2/7/1900 5:56 PM
Light Bulb	Horace Horse	State	Off	2/11/1900 2:47 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/15/1900 4:17 AM
Electric Banana	Home Base	State	Off	2/11/1900 7:52 AM
Electric Banana	Old Beaver Dam	State	On	2/4/1900 1:16 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/21/1900 3:52 AM
Electric Banana	Horace Horse	State	Off	2/5/1900 9:33 PM
Electric Banana	City Hall	State	On	2/14/1900 6:15 PM
Light Bulb	Moe's Mowers	State	Off	2/24/1900 6:39 PM
Light Bulb	Happy Gorilla Pub	State	On	2/24/1900 3:03 PM
Electric Banana	Bellweather Inn	State	On	2/5/1900 5:42 PM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/12/1900 7:56 PM
Light Bulb	Oscar Jones Front Yard	State	Off	2/6/1900 7:39 AM
Electric Banana	Main Street	State	Off	2/13/1900 10:05 PM
Light Bulb	Plum Ferry Service	State	Off	2/14/1900 8:33 PM
Electric Banana	Oscar Jones Home	State	On	2/13/1900 2:49 AM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/19/1900 5:42 AM
Light Bulb	Oscar Jones Home	State	On	2/25/1900 2:44 AM
Electric Banana	SnagglePus Hotel	State	Off	2/5/1900 1:44 PM
Electric Banana	Moe's Mowers	State	Off	2/5/1900 2:30 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/4/1900 12:40 PM
Electric Banana	Happy Gorilla Pub	State	On	2/15/1900 7:13 PM
Electric Banana	Elm Street Railroad Crossing	State	On	2/9/1900 7:51 AM
Electric Banana	Moe's Mowers	State	Off	2/11/1900 7:23 PM
Light Bulb	City Jail	State	Off	2/3/1900 11:23 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/2/1900 7:11 AM
Electric Banana	Simpson's Barn	State	Off	2/1/1900 11:11 AM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/19/1900 4:40 AM
Light Bulb	City Jail	State	Off	2/12/1900 6:45 AM
Electric Banana	Happy Gorilla Pub	State	On	2/2/1900 9:55 PM
Electric Banana	Main Street	State	Off	2/25/1900 4:11 PM
Electric Banana	City Hall	State	Off	2/7/1900 12:45 AM
Electric Banana	Bellweather Inn	State	On	2/3/1900 6:29 AM
Electric Banana	City Jail	State	On	2/2/1900 5:27 PM
Light Bulb	Joe's Hospital	State	On	2/3/1900 3:56 PM
Electric Banana	City Hall	State	On	2/11/1900 5:20 AM
Light Bulb	Grinch's Grocery	State	On	2/13/1900 12:10 PM
Electric Banana	City Hall	State	On	2/8/1900 12:43 AM
Electric Banana	City Hall	State	Off	2/2/1900 4:43 AM
Electric Banana	Moe's Mowers	State	Off	2/8/1900 5:37 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/20/1900 3:17 PM
Light Bulb	Main Street	State	Off	2/19/1900 2:25 PM
Electric Banana	Main Street	State	Off	2/8/1900 8:10 AM
Electric Banana	Oscar Jones Barn	State	Off	2/25/1900 1:10 AM
Electric Banana	Simpson's Barn	State	Off	2/7/1900 12:01 PM
Electric Banana	SnagglePus Hotel	State	On	2/21/1900 7:35 AM
Light Bulb	Grinch's Grocery	State	On	2/1/1900 11:29 PM
Electric Banana	SnagglePus Hotel	State	On	2/25/1900 6:28 PM
Electric Banana	City Hall	State	On	2/11/1900 2:15 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/24/1900 10:02 PM
Light Bulb	Oscar Jones Home	State	On	2/19/1900 10:53 PM
Light Bulb	City Hall	State	Off	2/17/1900 12:44 AM
Light Bulb	Oscar Jones Home	State	Off	2/27/1900 1:18 PM
Light Bulb	Main Street	State	On	2/27/1900 10:49 AM
Electric Banana	Bellweather Inn	State	Off	2/8/1900 2:29 PM
Electric Banana	Grinch's Grocery	State	On	2/20/1900 9:38 PM
Light Bulb	Happy Gorilla Pub	State	Off	2/27/1900 1:52 PM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/13/1900 8:57 AM
Light Bulb	SnagglePus Hotel	State	Off	2/18/1900 9:37 PM
Electric Banana	Old Beaver Dam	State	On	2/27/1900 11:08 AM
Light Bulb	City Jail	State	On	2/14/1900 6:11 AM
Light Bulb	Oscar Jones Front Yard	State	Off	2/26/1900 1:41 PM
Light Bulb	Oscar Jones Home	State	Off	2/13/1900 8:38 AM
Electric Banana	Moe's Mowers	State	On	2/3/1900 10:48 PM
Light Bulb	Simpson's House	State	On	2/22/1900 4:42 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/14/1900 3:32 PM
Light Bulb	Plum Ferry Service	State	On	2/7/1900 8:11 AM
Electric Banana	Oscar Jones Front Yard	State	On	2/22/1900 9:49 AM
Electric Banana	Happy Gorilla Pub	State	On	2/14/1900 6:21 PM
Electric Banana	Oscar Jones Home	State	On	2/12/1900 7:44 AM
Electric Banana	Main Street	State	Off	2/19/1900 4:59 AM
Electric Banana	Joe's Hospital	State	On	2/17/1900 3:04 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/7/1900 5:23 AM
Light Bulb	Grinch's Grocery	State	On	2/3/1900 5:11 PM
Electric Banana	Moe's Mowers	State	On	2/12/1900 1:59 PM
Electric Banana	Simpson's House	State	Off	2/15/1900 1:44 PM
Electric Banana	City Jail	State	On	2/9/1900 5:54 AM
Light Bulb	Old Beaver Dam	State	Off	2/11/1900 6:06 AM
Light Bulb	Oscar Jones Front Yard	State	Off	2/14/1900 1:40 PM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/27/1900 2:50 AM
Electric Banana	Oscar Jones Barn	State	On	2/18/1900 1:25 AM
Electric Banana	City Hall	State	Off	2/13/1900 5:42 PM
Electric Banana	City Hall	State	Off	2/2/1900 12:18 AM
Electric Banana	City Hall	State	Off	2/15/1900 2:42 PM
Light Bulb	Home Base	State	On	2/11/1900 9:54 AM
Electric Banana	Main Street	State	On	2/5/1900 8:32 AM
Electric Banana	City Jail	State	On	2/24/1900 1:48 PM
Light Bulb	Simpson's Barn	State	On	2/12/1900 2:58 AM
Light Bulb	Home Base	State	On	2/24/1900 3:14 AM
Electric Banana	Joe's Hospital	State	On	2/19/1900 8:38 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/18/1900 6:13 AM
Electric Banana	Old Beaver Dam	State	On	2/8/1900 3:59 AM
Light Bulb	Home Base	State	Off	2/13/1900 4:59 AM
Light Bulb	Old Beaver Dam	State	Off	2/20/1900 3:26 PM
Light Bulb	Moe's Mowers	State	On	2/25/1900 12:34 AM
Light Bulb	Simpson's Barn	State	Off	2/27/1900 12:47 PM
Electric Banana	Oscar Jones Home	State	Off	2/19/1900 4:00 PM
Electric Banana	Joe's Hospital	State	Off	2/16/1900 5:57 PM
Electric Banana	Moe's Mowers	State	Off	2/10/1900 12:25 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/7/1900 2:03 AM
Electric Banana	City Jail	State	On	2/3/1900 5:25 AM
Electric Banana	Bellweather Inn	State	On	2/21/1900 6:00 PM
Light Bulb	Grinch's Grocery	State	Off	2/7/1900 12:38 PM
Electric Banana	Oscar Jones Barn	State	On	2/14/1900 9:50 AM
Light Bulb	Main Street	State	On	2/12/1900 11:08 AM
Electric Banana	Oscar Jones Home	State	On	2/13/1900 11:07 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/3/1900 2:14 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/17/1900 3:16 PM
Light Bulb	Happy Gorilla Pub	State	Off	2/10/1900 11:16 AM
Electric Banana	SnagglePus Hotel	State	On	2/22/1900 11:11 AM
Electric Banana	City Jail	State	On	2/4/1900 4:58 AM
Electric Banana	Simpson's House	State	Off	2/27/1900 8:46 AM
Electric Banana	Moe's Mowers	State	On	2/4/1900 8:57 PM
Electric Banana	Happy Gorilla Pub	State	Off	2/4/1900 10:33 AM
Light Bulb	Oscar Jones Barn	State	On	2/24/1900 3:06 PM
Electric Banana	Home Base	State	Off	2/19/1900 3:38 AM
Light Bulb	Plum Ferry Service	State	On	2/16/1900 10:56 AM
Light Bulb	SnagglePus Hotel	State	On	2/3/1900 8:14 AM
Light Bulb	Main Street	State	On	2/10/1900 2:16 AM
Electric Banana	City Hall	State	On	2/15/1900 7:02 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/1/1900 11:30 PM
Light Bulb	Home Base	State	On	2/15/1900 3:27 PM
Light Bulb	City Hall	State	On	2/13/1900 9:02 AM
Electric Banana	Simpson's Barn	State	On	2/21/1900 4:36 PM
Electric Banana	Plum Ferry Service	State	Off	2/8/1900 7:44 PM
Light Bulb	Oscar Jones Home	State	Off	2/8/1900 2:04 AM
Light Bulb	Simpson's House	State	On	2/15/1900 11:29 PM
Light Bulb	Oscar Jones Home	State	On	2/9/1900 6:17 PM
Light Bulb	City Jail	State	On	2/17/1900 12:43 PM
Light Bulb	Grinch's Grocery	State	On	2/23/1900 11:34 AM
Electric Banana	Oscar Jones Front Yard	State	Off	2/14/1900 5:06 PM
Light Bulb	Grinch's Grocery	State	Off	2/26/1900 9:29 AM
Light Bulb	Grinch's Grocery	State	Off	2/4/1900 6:04 AM
Electric Banana	Oscar Jones Barn	State	On	2/14/1900 11:02 PM
Electric Banana	Horace Horse	State	On	2/7/1900 3:04 PM
Light Bulb	Oscar Jones Home	State	On	2/4/1900 1:34 AM
Light Bulb	Moe's Mowers	State	Off	2/13/1900 1:56 PM
Electric Banana	Joe's Hospital	State	On	2/5/1900 3:14 PM
Light Bulb	Home Base	State	Off	2/3/1900 6:04 AM
Electric Banana	Moe's Mowers	State	On	2/19/1900 10:20 AM
Electric Banana	Oscar Jones Home	State	Off	2/14/1900 11:23 PM
Light Bulb	Home Base	State	Off	2/25/1900 2:47 PM
Light Bulb	Grinch's Grocery	State	Off	2/12/1900 12:42 PM
Light Bulb	City Hall	State	Off	2/27/1900 10:53 PM
Light Bulb	Horace Horse	State	Off	2/15/1900 1:17 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/6/1900 10:37 PM
Electric Banana	SnagglePus Hotel	State	Off	2/21/1900 4:06 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/26/1900 10:22 AM
Electric Banana	Oscar Jones Front Yard	State	On	2/10/1900 3:45 AM
Electric Banana	Simpson's House	State	On	2/18/1900 12:24 AM
Light Bulb	Oscar Jones Home	State	On	2/11/1900 7:49 AM
Electric Banana	Happy Gorilla Pub	State	On	2/8/1900 10:29 AM
Electric Banana	Joe's Hospital	State	On	2/7/1900 4:34 AM
Light Bulb	Moe's Mowers	State	On	2/14/1900 3:59 PM
Light Bulb	SnagglePus Hotel	State	On	2/15/1900 1:41 AM
Electric Banana	Elm Street Railroad Crossing	State	On	2/9/1900 7:40 PM
Electric Banana	Moe's Mowers	State	Off	2/4/1900 7:34 AM
Electric Banana	Grinch's Grocery	State	Off	2/19/1900 11:42 PM
Electric Banana	Happy Gorilla Pub	State	On	2/27/1900 9:08 PM
Electric Banana	Old Beaver Dam	State	Off	2/8/1900 11:38 AM
Light Bulb	Horace Horse	State	Off	2/23/1900 12:43 AM
Light Bulb	Grinch's Grocery	State	On	2/3/1900 11:43 PM
Light Bulb	Happy Gorilla Pub	State	Off	2/23/1900 5:42 AM
Electric Banana	Oscar Jones Home	State	On	2/8/1900 10:42 AM
Electric Banana	Grinch's Grocery	State	On	2/26/1900 4:17 AM
Electric Banana	Plum Ferry Service	State	On	2/22/1900 12:16 AM
Light Bulb	City Jail	State	Off	2/16/1900 11:56 PM
Light Bulb	Bellweather Inn	State	Off	2/18/1900 7:50 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/24/1900 8:17 PM
Electric Banana	Grinch's Grocery	State	Off	2/22/1900 5:40 PM
Electric Banana	Oscar Jones Barn	State	On	2/5/1900 5:10 PM
Light Bulb	City Hall	State	Off	2/3/1900 9:53 PM
Light Bulb	Main Street	State	Off	2/7/1900 4:57 AM
Electric Banana	Elm Street Railroad Crossing	State	On	2/24/1900 9:39 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/23/1900 9:10 PM
Electric Banana	Bellweather Inn	State	Off	2/1/1900 10:59 PM
Electric Banana	Simpson's House	State	Off	2/10/1900 3:52 PM
Electric Banana	Oscar Jones Barn	State	Off	2/23/1900 1:26 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/22/1900 6:02 PM
Electric Banana	Simpson's Barn	State	On	2/8/1900 6:34 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/11/1900 10:51 PM
Electric Banana	Bellweather Inn	State	Off	2/19/1900 3:41 PM
Electric Banana	Oscar Jones Home	State	On	2/21/1900 3:21 AM
Electric Banana	Elm Street Railroad Crossing	State	On	2/8/1900 10:48 PM
Electric Banana	Horace Horse	State	Off	2/22/1900 5:34 AM
Electric Banana	Oscar Jones Barn	State	Off	2/1/1900 8:30 PM
Electric Banana	Simpson's Barn	State	On	2/14/1900 4:01 PM
Electric Banana	Plum Ferry Service	State	Off	2/24/1900 2:27 AM
Electric Banana	Joe's Hospital	State	On	2/12/1900 10:09 PM
Light Bulb	Horace Horse	State	On	2/14/1900 5:19 AM
Electric Banana	Happy Gorilla Pub	State	On	2/26/1900 10:53 AM
Light Bulb	Main Street	State	Off	2/1/1900 10:14 AM
Light Bulb	Grinch's Grocery	State	On	2/2/1900 5:19 AM
Electric Banana	Simpson's Barn	State	On	2/24/1900 2:45 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/15/1900 12:28 AM
Electric Banana	Simpson's House	State	Off	2/10/1900 11:25 PM
Light Bulb	Main Street	State	Off	2/2/1900 4:01 PM
Light Bulb	Old Beaver Dam	State	Off	2/12/1900 4:15 PM
Light Bulb	Simpson's House	State	On	2/16/1900 10:51 AM
Electric Banana	Bellweather Inn	State	On	2/27/1900 5:51 PM
Electric Banana	Grinch's Grocery	State	On	2/4/1900 1:16 PM
Electric Banana	City Jail	State	Off	2/7/1900 1:54 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/16/1900 7:52 AM
Light Bulb	Horace Horse	State	Off	2/7/1900 9:23 PM
Light Bulb	City Jail	State	Off	2/16/1900 12:11 AM
Electric Banana	Grinch's Grocery	State	On	2/8/1900 11:06 PM
Electric Banana	Simpson's House	State	On	2/15/1900 1:38 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/20/1900 9:49 PM
Electric Banana	Plum Ferry Service	State	Off	2/27/1900 8:21 AM
Electric Banana	Oscar Jones Barn	State	On	2/1/1900 7:17 AM
Light Bulb	Horace Horse	State	On	2/24/1900 12:55 PM
Electric Banana	Main Street	State	On	2/9/1900 2:03 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/25/1900 10:49 AM
Electric Banana	Joe's Hospital	State	Off	2/15/1900 8:11 AM
Light Bulb	Joe's Hospital	State	Off	2/23/1900 9:34 AM
Light Bulb	Happy Gorilla Pub	State	On	2/21/1900 8:49 PM
Light Bulb	Old Beaver Dam	State	Off	2/23/1900 4:37 AM
Light Bulb	Oscar Jones Front Yard	State	Off	2/7/1900 3:33 AM
Electric Banana	Simpson's Barn	State	Off	2/5/1900 3:34 PM
Electric Banana	Happy Gorilla Pub	State	Off	2/26/1900 3:19 PM
Electric Banana	City Hall	State	On	2/26/1900 11:01 AM
Electric Banana	Joe's Hospital	State	On	2/2/1900 6:41 PM
Light Bulb	Oscar Jones Front Yard	State	Off	2/9/1900 9:47 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/12/1900 12:01 PM
Electric Banana	Joe's Hospital	State	On	2/19/1900 9:30 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/14/1900 12:07 AM
Light Bulb	City Hall	State	Off	2/27/1900 10:32 AM
Electric Banana	Grinch's Grocery	State	On	2/19/1900 12:57 PM
Light Bulb	Happy Gorilla Pub	State	On	2/6/1900 9:38 PM
Light Bulb	Oscar Jones Home	State	On	2/20/1900 11:16 AM
Electric Banana	Horace Horse	State	On	2/16/1900 3:31 PM
Electric Banana	Grinch's Grocery	State	Off	2/23/1900 7:08 AM
Electric Banana	Horace Horse	State	On	2/10/1900 9:49 PM
Light Bulb	SnagglePus Hotel	State	On	2/5/1900 1:56 PM
Light Bulb	City Hall	State	On	2/19/1900 11:50 PM
Electric Banana	Happy Gorilla Pub	State	On	2/20/1900 9:35 AM
Electric Banana	Grinch's Grocery	State	On	2/3/1900 7:41 PM
Electric Banana	Oscar Jones Barn	State	Off	2/3/1900 2:19 PM
Electric Banana	Bellweather Inn	State	Off	2/14/1900 10:34 PM
Light Bulb	City Jail	State	Off	2/11/1900 2:43 PM
Light Bulb	City Jail	State	Off	2/15/1900 9:34 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/26/1900 5:15 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/2/1900 2:28 PM
Light Bulb	Oscar Jones Barn	State	Off	2/22/1900 10:18 PM
Light Bulb	City Hall	State	On	2/1/1900 7:27 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/5/1900 2:51 PM
Electric Banana	Horace Horse	State	Off	2/11/1900 12:29 PM
Light Bulb	Horace Horse	State	On	2/8/1900 2:40 AM
Light Bulb	Joe's Hospital	State	Off	2/10/1900 4:32 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/19/1900 3:46 PM
Electric Banana	City Hall	State	On	2/18/1900 4:57 PM
Electric Banana	Oscar Jones Home	State	On	2/6/1900 11:51 AM
Electric Banana	Simpson's House	State	On	2/10/1900 11:59 AM
Light Bulb	Joe's Hospital	State	On	2/23/1900 9:56 PM
Electric Banana	Main Street	State	Off	2/17/1900 6:17 PM
Electric Banana	Oscar Jones Barn	State	On	2/3/1900 3:13 AM
Light Bulb	Home Base	State	On	2/15/1900 5:41 PM
Electric Banana	Grinch's Grocery	State	On	2/11/1900 9:05 PM
Electric Banana	Happy Gorilla Pub	State	On	2/4/1900 8:27 AM
Light Bulb	Joe's Hospital	State	On	2/8/1900 1:48 PM
Light Bulb	City Hall	State	On	2/16/1900 6:58 PM
Light Bulb	Oscar Jones Front Yard	State	Off	2/12/1900 5:17 PM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/27/1900 5:22 AM
Light Bulb	SnagglePus Hotel	State	On	2/23/1900 7:19 PM
Light Bulb	Home Base	State	On	2/14/1900 8:30 PM
Light Bulb	Oscar Jones Home	State	Off	2/19/1900 3:50 PM
Light Bulb	Old Beaver Dam	State	Off	2/24/1900 12:41 PM
Electric Banana	Main Street	State	Off	2/27/1900 7:36 AM
Light Bulb	Home Base	State	Off	2/14/1900 9:28 PM
Electric Banana	Plum Ferry Service	State	On	2/11/1900 11:46 AM
Electric Banana	Oscar Jones Barn	State	On	2/23/1900 3:47 AM
Electric Banana	Plum Ferry Service	State	On	2/19/1900 1:50 PM
Light Bulb	Joe's Hospital	State	On	2/1/1900 9:47 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/3/1900 3:33 AM
Electric Banana	Bellweather Inn	State	Off	2/11/1900 10:15 AM
Electric Banana	Moe's Mowers	State	On	2/23/1900 12:28 PM
Electric Banana	SnagglePus Hotel	State	On	2/13/1900 5:19 PM
Light Bulb	SnagglePus Hotel	State	Off	2/9/1900 6:38 AM
Electric Banana	Joe's Hospital	State	Off	2/27/1900 2:27 PM
Electric Banana	Home Base	State	Off	2/23/1900 7:56 AM
Electric Banana	Old Beaver Dam	State	On	2/17/1900 1:09 PM
Electric Banana	Simpson's Barn	State	Off	2/18/1900 10:21 PM
Electric Banana	Elm Street Railroad Crossing	State	On	2/23/1900 6:52 PM
Light Bulb	Simpson's Barn	State	On	2/11/1900 5:16 PM
Electric Banana	Happy Gorilla Pub	State	Off	2/17/1900 10:44 AM
Electric Banana	Oscar Jones Home	State	Off	2/4/1900 7:40 PM
Light Bulb	Horace Horse	State	Off	2/11/1900 9:23 PM
Electric Banana	Joe's Hospital	State	Off	2/7/1900 8:31 AM
Electric Banana	SnagglePus Hotel	State	Off	2/12/1900 11:15 PM
Light Bulb	Oscar Jones Home	State	Off	2/6/1900 6:12 PM
Electric Banana	City Jail	State	On	2/26/1900 9:36 PM
Light Bulb	Home Base	State	Off	2/3/1900 6:23 AM
Light Bulb	Grinch's Grocery	State	Off	2/5/1900 7:36 AM
Electric Banana	City Hall	State	On	2/3/1900 5:31 AM
Electric Banana	Grinch's Grocery	State	Off	2/18/1900 7:18 PM
Electric Banana	Moe's Mowers	State	On	2/18/1900 7:39 AM
Electric Banana	Simpson's Barn	State	On	2/15/1900 3:43 AM
Light Bulb	Main Street	State	On	2/8/1900 6:50 PM
Light Bulb	Moe's Mowers	State	On	2/14/1900 3:40 PM
Electric Banana	City Jail	State	Off	2/7/1900 7:45 PM
Electric Banana	Moe's Mowers	State	Off	2/7/1900 11:23 PM
Light Bulb	City Hall	State	Off	2/20/1900 8:24 PM
Light Bulb	Home Base	State	Off	2/16/1900 8:30 PM
Electric Banana	Moe's Mowers	State	Off	2/23/1900 2:02 PM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/8/1900 11:03 AM
Light Bulb	Oscar Jones Home	State	Off	2/24/1900 4:01 PM
Light Bulb	Oscar Jones Barn	State	On	2/16/1900 9:39 AM
Electric Banana	City Hall	State	Off	2/23/1900 7:07 AM
Light Bulb	Horace Horse	State	Off	2/10/1900 11:22 AM
Light Bulb	Plum Ferry Service	State	Off	2/2/1900 7:23 AM
Electric Banana	Oscar Jones Barn	State	Off	2/4/1900 8:00 PM
Electric Banana	Plum Ferry Service	State	On	2/21/1900 7:59 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/4/1900 8:12 AM
Electric Banana	Grinch's Grocery	State	On	2/14/1900 5:27 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/22/1900 9:16 PM
Electric Banana	Bellweather Inn	State	Off	2/12/1900 10:23 PM
Light Bulb	Bellweather Inn	State	On	2/16/1900 11:46 AM
Electric Banana	Grinch's Grocery	State	Off	2/17/1900 12:05 AM
Electric Banana	Oscar Jones Barn	State	Off	2/25/1900 1:37 PM
Light Bulb	Simpson's Barn	State	On	2/26/1900 5:25 PM
Electric Banana	Grinch's Grocery	State	On	2/6/1900 11:41 PM
Electric Banana	Simpson's House	State	Off	2/10/1900 10:01 AM
Light Bulb	Home Base	State	Off	2/10/1900 6:35 PM
Electric Banana	Horace Horse	State	On	2/19/1900 3:48 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/2/1900 11:06 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/24/1900 7:31 AM
Light Bulb	Old Beaver Dam	State	Off	2/17/1900 8:32 AM
Light Bulb	Oscar Jones Barn	State	On	2/24/1900 9:12 PM
Light Bulb	SnagglePus Hotel	State	Off	2/25/1900 1:16 AM
Light Bulb	Simpson's House	State	Off	2/19/1900 7:12 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/16/1900 11:59 AM
Light Bulb	Bellweather Inn	State	On	2/12/1900 11:23 PM
Light Bulb	Joe's Hospital	State	Off	2/23/1900 4:28 AM
Electric Banana	Horace Horse	State	Off	2/14/1900 1:10 PM
Electric Banana	Oscar Jones Front Yard	State	Off	2/9/1900 10:31 AM
Light Bulb	Main Street	State	On	2/26/1900 2:43 PM
Electric Banana	Plum Ferry Service	State	Off	2/8/1900 1:56 PM
Light Bulb	Simpson's Barn	State	Off	2/17/1900 12:59 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/16/1900 10:22 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/15/1900 6:41 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/11/1900 2:32 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/20/1900 5:59 AM
Light Bulb	Moe's Mowers	State	Off	2/24/1900 4:02 AM
Electric Banana	Moe's Mowers	State	On	2/3/1900 7:58 AM
Light Bulb	Oscar Jones Home	State	On	2/6/1900 5:02 PM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/20/1900 8:39 PM
Electric Banana	SnagglePus Hotel	State	Off	2/14/1900 11:45 PM
Electric Banana	Joe's Hospital	State	On	2/15/1900 6:28 AM
Electric Banana	Simpson's Barn	State	Off	2/9/1900 2:58 AM
Electric Banana	Oscar Jones Barn	State	On	2/4/1900 1:09 PM
Electric Banana	Simpson's Barn	State	Off	2/10/1900 7:03 PM
Electric Banana	Grinch's Grocery	State	On	2/2/1900 8:39 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/3/1900 10:29 AM
Electric Banana	City Hall	State	On	2/13/1900 7:28 PM
Light Bulb	SnagglePus Hotel	State	On	2/21/1900 5:19 PM
Electric Banana	City Jail	State	On	2/5/1900 10:46 AM
Light Bulb	Plum Ferry Service	State	On	2/6/1900 12:34 PM
Light Bulb	City Hall	State	Off	2/13/1900 11:36 AM
Electric Banana	Main Street	State	Off	2/16/1900 1:08 AM
Light Bulb	Oscar Jones Front Yard	State	Off	2/6/1900 4:25 PM
